193	0	0.2928120.6252010.0644077
193	1	0.3740340.6036510.0278383
193	2	0.3229450.6545170.0278383
193	3	0.3466870.6317050.0813555
194	0	0.1653660.2326570.235053
194	1	0.2118630.2717480.247329
194	2	0.2565250.2034550.21448
194	3	0.2375830.2280030.174581
195	0	0.2184370.2444880.164453
195	1	0.146220.2491420.224925
195	2	0.1927170.2882330.237201
195	3	0.1754220.2732860.171579
196	0	0.1671340.234050.263974
196	1	0.2582920.2048480.243401
196	2	0.213630.2731410.27625
196	3	0.2450710.2339030.297093
197	0	0.1474870.3119590.273029
197	1	0.05603950.3062110.283409
197	2	0.100990.3357940.240217
197	3	0.100990.2728680.260753
198	0	0.1531060.294170.18392
198	1	0.1239040.2700250.237267
198	2	0.1704010.3091170.249543
198	3	0.1239040.3329520.216731
199	0	0.202980.2209780.344277
199	1	0.1540760.2378580.287788
199	2	0.2005730.2769490.300064
199	3	0.2320130.2377110.320907
200	0	0.3721320.04040940.206134
200	1	0.3483830.0970550.300583
200	2	0.3259240.1145310.234637
200	3	0.3270720.04040940.275948
201	0	0.2720310.1959310.34302
201	1	0.3077120.1493990.355274
201	2	0.2429980.1791970.36639
201	3	0.2564750.1466420.348365
202	0	0.2983110.1630680.265515
202	1	0.320770.1455910.331461
